,model_name,corpus,seed,suite,correct,tag,circuit,correct_delta,has_modifier,test_ppl
261,ordered-neurons,bllip-sm,120,npi_src_ever,0.02631578947368421,npi,Licensing,-0.11842105263157895,,54.06
262,ordered-neurons,bllip-sm,120,npz_ambig,0.5,npz,Garden-Path Effects,-0.15782828282828287,False,54.06
263,ordered-neurons,bllip-sm,120,npz_ambig_mod,0.3333333333333333,npz,Garden-Path Effects,-0.11395202020202017,True,54.06
264,ordered-neurons,bllip-sm,120,npz_obj,0.9166666666666666,npz,Garden-Path Effects,0.0009469696969698349,False,54.06
265,ordered-neurons,bllip-sm,120,npz_obj_mod,0.8333333333333334,npz,Garden-Path Effects,-0.0018939393939392257,True,54.06
266,ordered-neurons,bllip-sm,120,number_orc,0.0,number,Agreement,-0.155103668261563,,54.06
267,ordered-neurons,bllip-sm,120,number_prep,0.5789473684210527,number,Agreement,0.2507974481658693,,54.06
268,ordered-neurons,bllip-sm,120,number_src,0.631578947368421,number,Agreement,0.33492822966507174,,54.06
269,ordered-neurons,bllip-sm,120,reflexive_orc_fem,0.0,reflexive,Licensing,-0.012759170653907496,,54.06
270,ordered-neurons,bllip-sm,120,reflexive_orc_masc,0.10526315789473684,reflexive,Licensing,0.024720893141945782,,54.06
271,ordered-neurons,bllip-sm,120,reflexive_prep_fem,0.0,reflexive,Licensing,-0.022328548644338118,,54.06
272,ordered-neurons,bllip-sm,120,reflexive_prep_masc,0.631578947368421,reflexive,Licensing,0.3520733652312599,,54.06
273,ordered-neurons,bllip-sm,120,reflexive_src_fem,0.0,reflexive,Licensing,-0.017543859649122806,,54.06
274,ordered-neurons,bllip-sm,120,reflexive_src_masc,0.7368421052631579,reflexive,Licensing,0.44577352472089316,,54.06
275,ordered-neurons,bllip-sm,120,subordination,1.0,subordination,Gross Syntactic State,0.20948616600790515,,54.06
276,ordered-neurons,bllip-sm,120,subordination_orc-orc,0.9565217391304348,subordination,Gross Syntactic State,0.20158102766798414,,54.06
277,ordered-neurons,bllip-sm,120,subordination_pp-pp,1.0,subordination,Gross Syntactic State,0.22068511198945984,,54.06
278,ordered-neurons,bllip-sm,120,subordination_src-src,1.0,subordination,Gross Syntactic State,0.2971014492753624,,54.06
279,ordered-neurons,bllip-sm,922,center_embed,0.7142857142857143,center,Center Embedding,-0.017045454545454586,False,54.09
280,ordered-neurons,bllip-sm,922,center_embed_mod,0.4642857142857143,center,Center Embedding,-0.11715367965367962,True,54.09
281,ordered-neurons,bllip-sm,922,cleft,1.0,cleft,Long-Distance Dependencies,0.21856060606060612,False,54.09
282,ordered-neurons,bllip-sm,922,cleft_modifier,0.45,cleft,Long-Distance Dependencies,0.027651515151515094,True,54.09
283,ordered-neurons,bllip-sm,922,fgd_hierarchy,0.5833333333333334,fgd,Long-Distance Dependencies,0.13162878787878785,,54.09
284,ordered-neurons,bllip-sm,922,fgd_object,0.9166666666666666,fgd,Long-Distance Dependencies,0.07607323232323226,,54.09
285,ordered-neurons,bllip-sm,922,fgd_pp,0.4166666666666667,fgd,Long-Distance Dependencies,-0.0018939393939393923,,54.09
286,ordered-neurons,bllip-sm,922,fgd_subject,0.9583333333333334,fgd,Long-Distance Dependencies,-0.0031565656565656353,,54.09
287,ordered-neurons,bllip-sm,922,mvrr,0.7857142857142857,mvrr,Garden-Path Effects,0.26596320346320346,False,54.09
288,ordered-neurons,bllip-sm,922,mvrr_mod,0.7142857142857143,mvrr,Garden-Path Effects,0.19778138528138534,True,54.09
289,ordered-neurons,bllip-sm,922,npi_orc_any,0.15789473684210525,npi,Licensing,0.0769537480063796,,54.09
290,ordered-neurons,bllip-sm,922,npi_orc_ever,0.02631578947368421,npi,Licensing,-0.2685406698564593,,54.09
291,ordered-neurons,bllip-sm,922,npi_src_any,0.07894736842105263,npi,Licensing,-0.0049840510366826185,,54.09
292,ordered-neurons,bllip-sm,922,npi_src_ever,0.0,npi,Licensing,-0.14473684210526316,,54.09
293,ordered-neurons,bllip-sm,922,npz_ambig,0.4583333333333333,npz,Garden-Path Effects,-0.19949494949494956,False,54.09
294,ordered-neurons,bllip-sm,922,npz_ambig_mod,0.375,npz,Garden-Path Effects,-0.07228535353535348,True,54.09
295,ordered-neurons,bllip-sm,922,npz_obj,0.875,npz,Garden-Path Effects,-0.040719696969696795,False,54.09
296,ordered-neurons,bllip-sm,922,npz_obj_mod,0.6666666666666666,npz,Garden-Path Effects,-0.16856060606060597,True,54.09
297,ordered-neurons,bllip-sm,922,number_orc,0.0,number,Agreement,-0.155103668261563,,54.09
298,ordered-neurons,bllip-sm,922,number_prep,0.5263157894736842,number,Agreement,0.19816586921850082,,54.09
299,ordered-neurons,bllip-sm,922,number_src,0.42105263157894735,number,Agreement,0.12440191387559807,,54.09
300,ordered-neurons,bllip-sm,922,reflexive_orc_fem,0.0,reflexive,Licensing,-0.012759170653907496,,54.09
301,ordered-neurons,bllip-sm,922,reflexive_orc_masc,0.0,reflexive,Licensing,-0.08054226475279105,,54.09
302,ordered-neurons,bllip-sm,922,reflexive_prep_fem,0.0,reflexive,Licensing,-0.022328548644338118,,54.09
303,ordered-neurons,bllip-sm,922,reflexive_prep_masc,0.5789473684210527,reflexive,Licensing,0.29944178628389156,,54.09
304,ordered-neurons,bllip-sm,922,reflexive_src_fem,0.0,reflexive,Licensing,-0.017543859649122806,,54.09
305,ordered-neurons,bllip-sm,922,reflexive_src_masc,0.2631578947368421,reflexive,Licensing,-0.027910685805422608,,54.09
306,ordered-neurons,bllip-sm,922,subordination,0.9565217391304348,subordination,Gross Syntactic State,0.16600790513833996,,54.09
307,ordered-neurons,bllip-sm,922,subordination_orc-orc,0.8695652173913043,subordination,Gross Syntactic State,0.11462450592885365,,54.09
308,ordered-neurons,bllip-sm,922,subordination_pp-pp,1.0,subordination,Gross Syntactic State,0.22068511198945984,,54.09
309,ordered-neurons,bllip-sm,922,subordination_src-src,0.9565217391304348,subordination,Gross Syntactic State,0.25362318840579723,,54.09
310,ordered-neurons,bllip-xs,111,center_embed,0.7142857142857143,center,Center Embedding,-0.017045454545454586,False,73.46
311,ordered-neurons,bllip-xs,111,center_embed_mod,0.42857142857142855,center,Center Embedding,-0.15286796536796537,True,73.46
312,ordered-neurons,bllip-xs,111,cleft,0.875,cleft,Long-Distance Dependencies,0.09356060606060612,False,73.46
313,ordered-neurons,bllip-xs,111,cleft_modifier,0.425,cleft,Long-Distance Dependencies,0.0026515151515150714,True,73.46
314,ordered-neurons,bllip-xs,111,fgd_hierarchy,0.125,fgd,Long-Distance Dependencies,-0.3267045454545455,,73.46
315,ordered-neurons,bllip-xs,111,fgd_object,0.8333333333333334,fgd,Long-Distance Dependencies,-0.007260101010100994,,73.46
316,ordered-neurons,bllip-xs,111,fgd_pp,0.3333333333333333,fgd,Long-Distance Dependencies,-0.08522727272727276,,73.46
317,ordered-neurons,bllip-xs,111,fgd_subject,0.9583333333333334,fgd,Long-Distance Dependencies,-0.0031565656565656353,,73.46
318,ordered-neurons,bllip-xs,111,mvrr,0.42857142857142855,mvrr,Garden-Path Effects,-0.0911796536796537,False,73.46
319,ordered-neurons,bllip-xs,111,mvrr_mod,0.5,mvrr,Garden-Path Effects,-0.016504329004328966,True,73.46
320,ordered-neurons,bllip-xs,111,npi_orc_any,0.2894736842105263,npi,Licensing,0.20853269537480068,,73.46
321,ordered-neurons,bllip-xs,111,npi_orc_ever,0.3157894736842105,npi,Licensing,0.02093301435406697,,73.46
322,ordered-neurons,bllip-xs,111,npi_src_any,0.15789473684210525,npi,Licensing,0.07396331738437001,,73.46
323,ordered-neurons,bllip-xs,111,npi_src_ever,0.10526315789473684,npi,Licensing,-0.03947368421052633,,73.46
324,ordered-neurons,bllip-xs,111,npz_ambig,0.4583333333333333,npz,Garden-Path Effects,-0.19949494949494956,False,73.46
325,ordered-neurons,bllip-xs,111,npz_ambig_mod,0.5416666666666666,npz,Garden-Path Effects,0.09438131313131315,True,73.46
326,ordered-neurons,bllip-xs,111,npz_obj,0.9583333333333334,npz,Garden-Path Effects,0.042613636363636576,False,73.46
327,ordered-neurons,bllip-xs,111,npz_obj_mod,0.7916666666666666,npz,Garden-Path Effects,-0.043560606060605966,True,73.46
328,ordered-neurons,bllip-xs,111,number_orc,0.10526315789473684,number,Agreement,-0.04984051036682616,,73.46
329,ordered-neurons,bllip-xs,111,number_prep,0.21052631578947367,number,Agreement,-0.11762360446570969,,73.46
330,ordered-neurons,bllip-xs,111,number_src,0.05263157894736842,number,Agreement,-0.24401913875598086,,73.46
331,ordered-neurons,bllip-xs,111,reflexive_orc_fem,0.0,reflexive,Licensing,-0.012759170653907496,,73.46
332,ordered-neurons,bllip-xs,111,reflexive_orc_masc,0.05263157894736842,reflexive,Licensing,-0.027910685805422636,,73.46
333,ordered-neurons,bllip-xs,111,reflexive_prep_fem,0.15789473684210525,reflexive,Licensing,0.13556618819776714,,73.46
334,ordered-neurons,bllip-xs,111,reflexive_prep_masc,0.21052631578947367,reflexive,Licensing,-0.06897926634768742,,73.46
335,ordered-neurons,bllip-xs,111,reflexive_src_fem,0.21052631578947367,reflexive,Licensing,0.19298245614035087,,73.46
336,ordered-neurons,bllip-xs,111,reflexive_src_masc,0.3157894736842105,reflexive,Licensing,0.02472089314194581,,73.46
337,ordered-neurons,bllip-xs,111,subordination,0.6956521739130435,subordination,Gross Syntactic State,-0.09486166007905139,,73.46
338,ordered-neurons,bllip-xs,111,subordination_orc-orc,0.7391304347826086,subordination,Gross Syntactic State,-0.015810276679842028,,73.46
339,ordered-neurons,bllip-xs,111,subordination_pp-pp,0.6086956521739131,subordination,Gross Syntactic State,-0.17061923583662708,,73.46
340,ordered-neurons,bllip-xs,111,subordination_src-src,0.782608695652174,subordination,Gross Syntactic State,0.07971014492753636,,73.46
341,ordered-neurons,bllip-xs,120,center_embed,0.75,center,Center Embedding,0.018668831168831113,False,70.44
342,ordered-neurons,bllip-xs,120,center_embed_mod,0.6428571428571429,center,Center Embedding,0.06141774891774898,True,70.44
343,ordered-neurons,bllip-xs,120,cleft,0.825,cleft,Long-Distance Dependencies,0.04356060606060608,False,70.44
344,ordered-neurons,bllip-xs,120,cleft_modifier,0.35,cleft,Long-Distance Dependencies,-0.07234848484848494,True,70.44
345,ordered-neurons,bllip-xs,120,fgd_hierarchy,0.2916666666666667,fgd,Long-Distance Dependencies,-0.16003787878787884,,70.44
346,ordered-neurons,bllip-xs,120,fgd_object,0.8333333333333334,fgd,Long-Distance Dependencies,-0.007260101010100994,,70.44
347,ordered-neurons,bllip-xs,120,fgd_pp,0.375,fgd,Long-Distance Dependencies,-0.04356060606060608,,70.44
348,ordered-neurons,bllip-xs,120,fgd_subject,0.9583333333333334,fgd,Long-Distance Dependencies,-0.0031565656565656353,,70.44
349,ordered-neurons,bllip-xs,120,mvrr,0.39285714285714285,mvrr,Garden-Path Effects,-0.1268939393939394,False,70.44
350,ordered-neurons,bllip-xs,120,mvrr_mod,0.6071428571428571,mvrr,Garden-Path Effects,0.09063852813852813,True,70.44
351,ordered-neurons,bllip-xs,120,npi_orc_any,0.05263157894736842,npi,Licensing,-0.028309409888357243,,70.44
352,ordered-neurons,bllip-xs,120,npi_orc_ever,0.0,npi,Licensing,-0.29485645933014354,,70.44
353,ordered-neurons,bllip-xs,120,npi_src_any,0.15789473684210525,npi,Licensing,0.07396331738437001,,70.44
354,ordered-neurons,bllip-xs,120,npi_src_ever,0.02631578947368421,npi,Licensing,-0.11842105263157895,,70.44
355,ordered-neurons,bllip-xs,120,npz_ambig,0.5,npz,Garden-Path Effects,-0.15782828282828287,False,70.44
356,ordered-neurons,bllip-xs,120,npz_ambig_mod,0.375,npz,Garden-Path Effects,-0.07228535353535348,True,70.44
357,ordered-neurons,bllip-xs,120,npz_obj,0.9583333333333334,npz,Garden-Path Effects,0.042613636363636576,False,70.44
358,ordered-neurons,bllip-xs,120,npz_obj_mod,0.8333333333333334,npz,Garden-Path Effects,-0.0018939393939392257,True,70.44
359,ordered-neurons,bllip-xs,120,number_orc,0.05263157894736842,number,Agreement,-0.10247208931419458,,70.44
360,ordered-neurons,bllip-xs,120,number_prep,0.15789473684210525,number,Agreement,-0.1702551834130781,,70.44
361,ordered-neurons,bllip-xs,120,number_src,0.10526315789473684,number,Agreement,-0.19138755980861244,,70.44
362,ordered-neurons,bllip-xs,120,reflexive_orc_fem,0.15789473684210525,reflexive,Licensing,0.14513556618819776,,70.44
363,ordered-neurons,bllip-xs,120,reflexive_orc_masc,0.05263157894736842,reflexive,Licensing,-0.027910685805422636,,70.44
364,ordered-neurons,bllip-xs,120,reflexive_prep_fem,0.0,reflexive,Licensing,-0.022328548644338118,,70.44
365,ordered-neurons,bllip-xs,120,reflexive_prep_masc,0.15789473684210525,reflexive,Licensing,-0.12161084529505584,,70.44
366,ordered-neurons,bllip-xs,120,reflexive_src_fem,0.15789473684210525,reflexive,Licensing,0.14035087719298245,,70.44
367,ordered-neurons,bllip-xs,120,reflexive_src_masc,0.15789473684210525,reflexive,Licensing,-0.13317384370015944,,70.44
368,ordered-neurons,bllip-xs,120,subordination,0.9565217391304348,subordination,Gross Syntactic State,0.16600790513833996,,70.44
369,ordered-neurons,bllip-xs,120,subordination_orc-orc,0.9565217391304348,subordination,Gross Syntactic State,0.20158102766798414,,70.44
370,ordered-neurons,bllip-xs,120,subordination_pp-pp,0.9130434782608695,subordination,Gross Syntactic State,0.13372859025032935,,70.44
371,ordered-neurons,bllip-xs,120,subordination_src-src,0.9130434782608695,subordination,Gross Syntactic State,0.21014492753623193,,70.44
372,ordered-neurons,bllip-xs,922,center_embed,0.5714285714285714,center,Center Embedding,-0.1599025974025975,False,71.38
373,ordered-neurons,bllip-xs,922,center_embed_mod,0.5357142857142857,center,Center Embedding,-0.045725108225108224,True,71.38
374,ordered-neurons,bllip-xs,922,cleft,0.825,cleft,Long-Distance Dependencies,0.04356060606060608,False,71.38
375,ordered-neurons,bllip-xs,922,cleft_modifier,0.175,cleft,Long-Distance Dependencies,-0.24734848484848493,True,71.38
376,ordered-neurons,bllip-xs,922,fgd_hierarchy,0.16666666666666666,fgd,Long-Distance Dependencies,-0.2850378787878789,,71.38
377,ordered-neurons,bllip-xs,922,fgd_object,0.8333333333333334,fgd,Long-Distance Dependencies,-0.007260101010100994,,71.38
378,ordered-neurons,bllip-xs,922,fgd_pp,0.5,fgd,Long-Distance Dependencies,0.08143939393939392,,71.38
379,ordered-neurons,bllip-xs,922,fgd_subject,1.0,fgd,Long-Distance Dependencies,0.038510101010100994,,71.38
380,ordered-neurons,bllip-xs,922,mvrr,0.4642857142857143,mvrr,Garden-Path Effects,-0.05546536796536794,False,71.38
381,ordered-neurons,bllip-xs,922,mvrr_mod,0.5,mvrr,Garden-Path Effects,-0.016504329004328966,True,71.38
382,ordered-neurons,bllip-xs,922,npi_orc_any,0.05263157894736842,npi,Licensing,-0.028309409888357243,,71.38
383,ordered-neurons,bllip-xs,922,npi_orc_ever,0.3684210526315789,npi,Licensing,0.07356459330143539,,71.38
384,ordered-neurons,bllip-xs,922,npi_src_any,0.39473684210526316,npi,Licensing,0.3108054226475279,,71.38
385,ordered-neurons,bllip-xs,922,npi_src_ever,0.05263157894736842,npi,Licensing,-0.09210526315789475,,71.38
386,ordered-neurons,bllip-xs,922,npz_ambig,0.5833333333333334,npz,Garden-Path Effects,-0.0744949494949495,False,71.38
387,ordered-neurons,bllip-xs,922,npz_ambig_mod,0.5833333333333334,npz,Garden-Path Effects,0.1360479797979799,True,71.38
388,ordered-neurons,bllip-xs,922,npz_obj,0.9583333333333334,npz,Garden-Path Effects,0.042613636363636576,False,71.38
389,ordered-neurons,bllip-xs,922,npz_obj_mod,0.7083333333333334,npz,Garden-Path Effects,-0.12689393939393923,True,71.38
390,ordered-neurons,bllip-xs,922,number_orc,0.05263157894736842,number,Agreement,-0.10247208931419458,,71.38
391,ordered-neurons,bllip-xs,922,number_prep,0.15789473684210525,number,Agreement,-0.1702551834130781,,71.38
392,ordered-neurons,bllip-xs,922,number_src,0.10526315789473684,number,Agreement,-0.19138755980861244,,71.38
393,ordered-neurons,bllip-xs,922,reflexive_orc_fem,0.0,reflexive,Licensing,-0.012759170653907496,,71.38
394,ordered-neurons,bllip-xs,922,reflexive_orc_masc,0.0,reflexive,Licensing,-0.08054226475279105,,71.38
395,ordered-neurons,bllip-xs,922,reflexive_prep_fem,0.0,reflexive,Licensing,-0.022328548644338118,,71.38
396,ordered-neurons,bllip-xs,922,reflexive_prep_masc,0.3684210526315789,reflexive,Licensing,0.08891547049441784,,71.38
397,ordered-neurons,bllip-xs,922,reflexive_src_fem,0.0,reflexive,Licensing,-0.017543859649122806,,71.38
398,ordered-neurons,bllip-xs,922,reflexive_src_masc,0.2631578947368421,reflexive,Licensing,-0.027910685805422608,,71.38
399,ordered-neurons,bllip-xs,922,subordination,0.8260869565217391,subordination,Gross Syntactic State,0.035573122529644285,,71.38
400,ordered-neurons,bllip-xs,922,subordination_orc-orc,0.8695652173913043,subordination,Gross Syntactic State,0.11462450592885365,,71.38
401,ordered-neurons,bllip-xs,922,subordination_pp-pp,0.8695652173913043,subordination,Gross Syntactic State,0.09025032938076416,,71.38
402,ordered-neurons,bllip-xs,922,subordination_src-src,0.9130434782608695,subordination,Gross Syntactic State,0.21014492753623193,,71.38
403,random,,1,center_embed,0.5714285714285714,center,Center Embedding,,False,
404,random,,1,center_embed_mod,0.32142857142857145,center,Center Embedding,,True,
405,random,,1,cleft,0.625,cleft,Long-Distance Dependencies,,False,
406,random,,1,cleft_modifier,0.4,cleft,Long-Distance Dependencies,,True,
407,random,,1,fgd_hierarchy,0.16666666666666666,fgd,Long-Distance Dependencies,,,
408,random,,1,fgd_object,0.08333333333333333,fgd,Long-Distance Dependencies,,,
409,random,,1,fgd_pp,0.08333333333333333,fgd,Long-Distance Dependencies,,,
410,random,,1,fgd_subject,0.25,fgd,Long-Distance Dependencies,,,
411,random,,1,mvrr,0.35714285714285715,mvrr,Garden-Path Effects,,False,
412,random,,1,mvrr_mod,0.32142857142857145,mvrr,Garden-Path Effects,,True,
413,random,,1,npi_orc_any,0.15789473684210525,npi,Licensing,,,
414,random,,1,npi_orc_ever,0.15789473684210525,npi,Licensing,,,
415,random,,1,npi_src_any,0.18421052631578946,npi,Licensing,,,
416,random,,1,npi_src_ever,0.15789473684210525,npi,Licensing,,,
417,random,,1,npz_ambig,0.4166666666666667,npz,Garden-Path Effects,,False,
418,random,,1,npz_ambig_mod,0.25,npz,Garden-Path Effects,,True,
419,random,,1,npz_obj,0.4166666666666667,npz,Garden-Path Effects,,False,
420,random,,1,npz_obj_mod,0.25,npz,Garden-Path Effects,,True,
421,random,,1,number_orc,0.3684210526315789,number,Agreement,,,
422,random,,1,number_prep,0.2631578947368421,number,Agreement,,,
423,random,,1,number_src,0.2631578947368421,number,Agreement,,,
424,random,,1,reflexive_orc_fem,0.2631578947368421,reflexive,Licensing,,,
425,random,,1,reflexive_orc_masc,0.15789473684210525,reflexive,Licensing,,,
426,random,,1,reflexive_prep_fem,0.0,reflexive,Licensing,,,
427,random,,1,reflexive_prep_masc,0.3157894736842105,reflexive,Licensing,,,
428,random,,1,reflexive_src_fem,0.10526315789473684,reflexive,Licensing,,,
429,random,,1,reflexive_src_masc,0.3684210526315789,reflexive,Licensing,,,
430,random,,1,subordination,0.2608695652173913,subordination,Gross Syntactic State,,,
431,random,,1,subordination_orc-orc,0.08695652173913043,subordination,Gross Syntactic State,,,
432,random,,1,subordination_pp-pp,0.2608695652173913,subordination,Gross Syntactic State,,,
433,random,,1,subordination_src-src,0.21739130434782608,subordination,Gross Syntactic State,,,
434,random,,2,center_embed,0.39285714285714285,center,Center Embedding,,False,
435,random,,2,center_embed_mod,0.4642857142857143,center,Center Embedding,,True,
436,random,,2,cleft,0.55,cleft,Long-Distance Dependencies,,False,
437,random,,2,cleft_modifier,0.55,cleft,Long-Distance Dependencies,,True,
438,random,,2,fgd_hierarchy,0.125,fgd,Long-Distance Dependencies,,,
439,random,,2,fgd_object,0.25,fgd,Long-Distance Dependencies,,,
440,random,,2,fgd_pp,0.3333333333333333,fgd,Long-Distance Dependencies,,,
441,random,,2,fgd_subject,0.3333333333333333,fgd,Long-Distance Dependencies,,,
442,random,,2,mvrr,0.2857142857142857,mvrr,Garden-Path Effects,,False,
443,random,,2,mvrr_mod,0.2857142857142857,mvrr,Garden-Path Effects,,True,
444,random,,2,npi_orc_any,0.2894736842105263,npi,Licensing,,,
445,random,,2,npi_orc_ever,0.2631578947368421,npi,Licensing,,,
446,random,,2,npi_src_any,0.2631578947368421,npi,Licensing,,,
447,random,,2,npi_src_ever,0.2894736842105263,npi,Licensing,,,
448,random,,2,npz_ambig,0.2916666666666667,npz,Garden-Path Effects,,False,
449,random,,2,npz_ambig_mod,0.20833333333333334,npz,Garden-Path Effects,,True,
450,random,,2,npz_obj,0.375,npz,Garden-Path Effects,,False,
451,random,,2,npz_obj_mod,0.3333333333333333,npz,Garden-Path Effects,,True,
452,random,,2,number_orc,0.05263157894736842,number,Agreement,,,
453,random,,2,number_prep,0.3684210526315789,number,Agreement,,,
454,random,,2,number_src,0.21052631578947367,number,Agreement,,,
455,random,,2,reflexive_orc_fem,0.42105263157894735,reflexive,Licensing,,,
456,random,,2,reflexive_orc_masc,0.10526315789473684,reflexive,Licensing,,,
457,random,,2,reflexive_prep_fem,0.2631578947368421,reflexive,Licensing,,,
458,random,,2,reflexive_prep_masc,0.21052631578947367,reflexive,Licensing,,,
459,random,,2,reflexive_src_fem,0.3157894736842105,reflexive,Licensing,,,
460,random,,2,reflexive_src_masc,0.15789473684210525,reflexive,Licensing,,,
461,random,,2,subordination,0.2608695652173913,subordination,Gross Syntactic State,,,
462,random,,2,subordination_orc-orc,0.21739130434782608,subordination,Gross Syntactic State,,,
463,random,,2,subordination_pp-pp,0.391304347826087,subordination,Gross Syntactic State,,,
